sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
38	REALIZED	1515.5244407139	9	8	58009.0059196934	57760.2158143211	248.7901053722	0.0000000000	3.6142308320	0.0000000000	3205.2623867731	1219.7085647007	20	2	3.6142308320	0|1|3|7|8|9|10|11
38	REALIZED	1515.5244407139	9	9	56136.2435437932	55894.2009312536	242.0426125397	0.0000000000	3.5706798664	0.0000000000	3511.0889000930	1308.1417745059	20	1	3.5706798664	0|1|3|5|7|8|9|10|11
38	CONDITIONAL_MEAN	1934.4690513959	9	2	166363.1843782010	57413.5435688544	108949.6408093465	0.0000000000	980.1120262570	0.0000000000	954.3570251389	397.1673027416	16	20	980.1120262570	3|11
38	CONDITIONAL_MEAN	1934.4690513959	9	3	144304.1298683871	88402.3317700528	55901.7980983343	0.0000000000	502.2928121877	0.0000000000	1514.0360630925	602.6298756874	17	18	502.2928121877	3|7|11
38	CONDITIONAL_MEAN	1934.4690513959	9	4	126713.6532876234	98886.9845463307	27826.6687412926	0.0000000000	259.3827910001	0.0000000000	1842.0547470497	727.6061660124	18	13	259.3827910001	3|7|9|11
38	CONDITIONAL_MEAN	1934.4690513959	9	5	109690.9422772006	96224.1469313203	13466.7953458802	0.0000000000	114.9285927118	0.0000000000	2137.4466278425	858.5344523905	20	10	114.9285927118	0|3|7|9|11
38	CONDITIONAL_MEAN	1934.4690513959	9	6	98908.6742183874	90093.3026442922	8815.3715740950	0.0000000000	72.2191257922	0.0000000000	2548.6894953168	988.5699659626	20	6	72.2191257922	0|3|7|8|9|11
38	CONDITIONAL_MEAN	1934.4690513959	9	7	90090.2820754667	84837.6463248843	5252.6357505823	0.0000000000	40.2305764110	0.0000000000	2927.1862260357	1111.9944310786	20	4	40.2305764110	0|1|3|7|8|9|11
38	CONDITIONAL_MEAN	1934.4690513959	9	8	83782.2216166016	80639.4017715320	3142.8198450697	0.0000000000	25.4442622014	0.0000000000	3171.5669973930	1222.8197417451	20	4	25.4442622014	0|3|6|7|8|9|10|11
38	CONDITIONAL_MEAN	1934.4690513959	9	9	79743.2807824724	79212.5939446376	530.6868378348	0.0000000000	5.1231462509	0.0000000000	3477.3935107128	1311.2529515503	20	2	5.1231462509	0|3|5|6|7|8|9|10|11
39	REALIZED	1960.3983006294	9	2	157993.2831351244	56640.0293170555	101353.2538180689	0.0000000000	1014.9805869721	0.0000000000	954.3570251389	397.1673027416	16	19	1014.9805869721	3|11
39	REALIZED	1960.3983006294	9	3	137046.9148748643	80978.6777427399	56068.2371321244	0.0000000000	607.0460773323	0.0000000000	1514.0360630925	602.6298756874	17	14	607.0460773323	3|7|11
39	REALIZED	1960.3983006294	9	4	121884.8090329718	82980.5550413287	38904.2539916431	0.0000000000	419.5328916897	0.0000000000	1842.0547470497	727.6061660124	18	10	419.5328916897	3|7|9|11
39	REALIZED	1960.3983006294	9	5	108538.7583369794	84533.4372295628	24005.3211074166	0.0000000000	271.6778078333	0.0000000000	2137.4466278425	858.5344523905	20	7	271.6778078333	0|3|7|9|11
39	REALIZED	1960.3983006294	9	6	98928.4622598192	81369.5244586188	17558.9378012004	0.0000000000	180.3405501584	0.0000000000	2415.5227885799	966.2485860126	20	6	180.3405501584	0|3|7|9|10|11
39	REALIZED	1960.3983006294	9	7	91200.8929949600	77627.1397649386	13573.7532300214	0.0000000000	144.1183751621	0.0000000000	2760.3241299187	1092.7842281730	20	6	144.1183751621	0|3|6|7|9|10|11
39	REALIZED	1960.3983006294	9	8	83876.7929461386	74742.1029321498	9134.6900139888	0.0000000000	102.5712025878	0.0000000000	3171.5669973930	1222.8197417451	20	5	102.5712025878	0|3|6|7|8|9|10|11
39	REALIZED	1960.3983006294	9	9	79085.5732125008	73152.6669017627	5932.9063107381	0.0000000000	74.0308052217	0.0000000000	3550.0637281119	1346.2442068611	20	3	74.0308052217	0|1|3|6|7|8|9|10|11
39	CONDITIONAL_MEAN	2158.4641577469	9	2	191562.8959475687	57413.5435688544	134149.3523787143	0.0000000000	1204.1071326080	0.0000000000	954.3570251389	397.1673027416	16	20	1204.1071326080	3|11
39	CONDITIONAL_MEAN	2158.4641577469	9	3	168620.2324545827	92032.9772517465	76587.2552028361	0.0000000000	691.0120485018	0.0000000000	1514.0360630925	602.6298756874	17	18	691.0120485018	3|7|11
39	CONDITIONAL_MEAN	2158.4641577469	9	4	149565.3489125399	104510.1645669622	45055.1843455776	0.0000000000	403.7415214081	0.0000000000	1842.0547470497	727.6061660124	18	15	403.7415214081	3|7|9|11
39	CONDITIONAL_MEAN	2158.4641577469	9	5	131349.2928803656	104897.3760037312	26451.9168766342	0.0000000000	220.1074949014	0.0000000000	2137.4466278425	858.5344523905	20	13	220.1074949014	0|3|7|9|11
39	CONDITIONAL_MEAN	2158.4641577469	9	6	117501.6008234947	104584.8262038774	12916.7746196172	0.0000000000	111.8258742510	0.0000000000	2548.6894953168	988.5699659626	20	8	111.8258742510	0|3|7|8|9|11
39	CONDITIONAL_MEAN	2158.4641577469	9	7	107202.5481155814	98450.0951851311	8752.4529304503	0.0000000000	72.4020676170	0.0000000000	2927.1862260357	1111.9944310786	20	5	72.4020676170	0|1|3|7|8|9|11
39	CONDITIONAL_MEAN	2158.4641577469	9	8	100127.6083741880	96857.6219992513	3269.9863749366	0.0000000000	26.4933452874	0.0000000000	3199.3173499755	1203.5388179281	20	5	26.4933452874	0|3|5|6|7|8|9|11
39	CONDITIONAL_MEAN	2158.4641577469	9	9	94592.8683328419	93163.6307189756	1429.2376138663	0.0000000000	14.3230976186	0.0000000000	3477.3935107128	1311.2529515503	20	3	14.3230976186	0|3|5|6|7|8|9|10|11
40	REALIZED	3358.8400326192	9	2	330360.2360594567	57413.5435688544	272946.6924906024	0.0000000000	2404.4830074803	0.0000000000	954.3570251389	397.1673027416	16	20	2404.4830074803	3|11
40	REALIZED	3358.8400326192	9	3	306287.8956367322	96896.4362586311	209391.4593781012	0.0000000000	1844.8039695267	0.0000000000	1514.0360630925	602.6298756874	17	20	1844.8039695267	3|7|11
40	REALIZED	3358.8400326192	9	4	285838.7468455975	111209.1954653410	174629.5513802566	0.0000000000	1516.7852855695	0.0000000000	1842.0547470497	727.6061660124	18	20	1516.7852855695	3|7|9|11
40	REALIZED	3358.8400326192	9	5	266080.6490323172	117248.7551805878	148831.8938517295	0.0000000000	1284.0677198415	0.0000000000	2137.4466278425	858.5344523905	20	17	1284.0677198415	0|3|7|9|11
40	REALIZED	3358.8400326192	9	6	248485.1553830017	138383.5671516223	110101.5882313794	0.0000000000	983.3960797008	0.0000000000	2631.7943452430	981.0661447005	20	16	906.3265500185	1|3|7|8|9|11
40	REALIZED	3358.8400326192	9	7	231673.2891907264	154821.9833681322	76851.3058225942	0.0000000000	671.1431891540	0.0000000000	2976.5956865818	1107.6017868608	20	13	651.2494633975	1|3|6|7|8|9|11
40	REALIZED	3358.8400326192	9	8	215871.0532099204	152156.7650214500	63714.2881884703	0.0000000000	552.2506403729	0.0000000000	3271.9875673745	1238.5300732389	20	10	532.3569146164	0|1|3|6|7|8|9|11
40	REALIZED	3358.8400326192	9	9	202916.7656543238	161591.3482471442	41325.4174071796	0.0000000000	400.1865135565	0.0000000000	3577.0284069482	1409.0214461342	20	8	400.1865135565	0|1|3|4|6|7|8|9|11
40	CONDITIONAL_MEAN	2058.0717004808	9	2	180161.9617649889	57413.5435688544	122748.4181961343	0.0000000000	1103.7146753419	0.0000000000	954.3570251389	397.1673027416	16	20	1103.7146753419	3|11
40	CONDITIONAL_MEAN	2058.0717004808	9	3	156588.8503611533	93580.9019316816	63007.9484294716	0.0000000000	572.4293470580	0.0000000000	1514.0360630925	602.6298756874	17	19	572.4293470580	3|7|11
40	CONDITIONAL_MEAN	2058.0717004808	9	4	137701.6268568428	105792.8690124147	31908.7578444280	0.0000000000	294.1076090004	0.0000000000	1842.0547470497	727.6061660124	18	16	294.1076090004	3|7|9|11
40	CONDITIONAL_MEAN	2058.0717004808	9	5	120166.2509246112	102916.8541298778	17249.3967947332	0.0000000000	147.3221070552	0.0000000000	2137.4466278425	858.5344523905	20	14	147.3221070552	0|3|7|9|11
40	CONDITIONAL_MEAN	2058.0717004808	9	6	108277.5533691171	97983.3971148597	10294.1562542573	0.0000000000	84.1112090812	0.0000000000	2548.6894953168	988.5699659626	20	8	83.5374209906	0|3|7|8|9|11
40	CONDITIONAL_MEAN	2058.0717004808	9	7	99041.5512443614	92675.2596093851	6366.2916349762	0.0000000000	47.6970349459	0.0000000000	2893.4908366556	1115.1056081229	20	5	47.6970349459	0|3|6|7|8|9|11
40	CONDITIONAL_MEAN	2058.0717004808	9	8	92274.1004626847	90735.1632633638	1538.9371993209	0.0000000000	9.9329043629	0.0000000000	2990.3846901583	1140.7816339152	20	1	9.9329043629	0|1|3|6|8|9|10|11
40	CONDITIONAL_MEAN	2058.0717004808	9	9	87202.7795604576	85663.8423611367	1538.9371993209	0.0000000000	9.9329043629	0.0000000000	3550.0637281119	1346.2442068611	20	1	9.9329043629	0|1|3|6|7|8|9|10|11
41	REALIZED	2314.5287887408	9	2	212210.0725654947	52884.8522188175	159325.2203466772	0.0000000000	1412.5087211793	0.0000000000	954.3570251389	397.1673027416	16	19	1412.5087211793	3|11
41	REALIZED	2314.5287887408	9	3	191508.0074500346	76341.9330254907	115166.0744245438	0.0000000000	1023.5515821034	0.0000000000	1514.0360630925	602.6298756874	17	17	1023.5515821034	3|7|11
41	REALIZED	2314.5287887408	9	4	174421.4632439397	88770.9667515292	85650.4964924105	0.0000000000	799.4111521296	0.0000000000	1925.2789305668	732.6653892595	18	13	799.4111521296	3|7|8|11
41	REALIZED	2314.5287887408	9	5	158577.2864281873	96684.0467637953	61893.2396643919	0.0000000000	578.5227310983	0.0000000000	2253.2976145241	857.6416795845	19	12	578.5227310983	3|7|8|9|11
41	REALIZED	2314.5287887408	9	6	146055.1861558280	102718.1906052348	43336.9955505929	0.0000000000	395.2152458837	0.0000000000	2548.6894953168	988.5699659626	20	12	395.2152458837	0|3|7|8|9|11
41	REALIZED	2314.5287887408	9	7	134781.0623861625	105686.7867740381	29094.2756121243	0.0000000000	268.9924932604	0.0000000000	2853.7303348905	1159.0613388579	20	9	268.9924932604	0|3|4|7|8|9|11
41	REALIZED	2314.5287887408	9	8	125228.7630450996	108309.9828287102	16918.7802163893	0.0000000000	144.4271790105	0.0000000000	3205.2623867731	1219.7085647007	20	6	144.4271790105	0|1|3|7|8|9|10|11
41	REALIZED	2314.5287887408	9	9	116748.1027305480	108127.6798239900	8620.4229065579	0.0000000000	77.8242030840	0.0000000000	3510.3032263468	1390.1999375961	20	4	77.8242030840	0|1|3|4|7|8|9|10|11
41	CONDITIONAL_MEAN	2008.8184423164	9	2	174719.9473055102	57413.5435688544	117306.4037366557	0.0000000000	1054.4614171776	0.0000000000	954.3570251389	397.1673027416	16	20	1054.4614171776	3|11
41	CONDITIONAL_MEAN	2008.8184423164	9	3	151694.8351684433	92168.9777803471	59525.8573880962	0.0000000000	539.4321739919	0.0000000000	1514.0360630925	602.6298756874	17	18	539.4321739919	3|7|11
41	CONDITIONAL_MEAN	2008.8184423164	9	4	133026.5957658402	103950.4369436386	29076.1588222015	0.0000000000	274.2174832970	0.0000000000	1842.0547470497	727.6061660124	18	14	274.2174832970	3|7|9|11
41	CONDITIONAL_MEAN	2008.8184423164	9	5	115430.0342985694	100704.8196878198	14725.2146107494	0.0000000000	129.5249815398	0.0000000000	2137.4466278425	858.5344523905	20	12	129.5249815398	0|3|7|9|11
41	CONDITIONAL_MEAN	2008.8184423164	9	6	104325.8152690760	95111.9660699077	9213.8491991682	0.0000000000	74.9080768739	0.0000000000	2548.6894953168	988.5699659626	20	7	74.9080768739	0|3|7|8|9|11
41	CONDITIONAL_MEAN	2008.8184423164	9	7	95372.5269793748	89887.4717295335	5485.0552498413	0.0000000000	41.8133494924	0.0000000000	2927.1862260357	1111.9944310786	20	5	41.8133494924	0|1|3|7|8|9|11
41	CONDITIONAL_MEAN	2008.8184423164	9	8	88900.5649843805	86744.9615021017	2155.6034822788	0.0000000000	15.9377556448	0.0000000000	3199.3173499755	1203.5388179281	20	3	15.9377556448	0|3|5|6|7|8|9|11
41	CONDITIONAL_MEAN	2008.8184423164	9	9	84281.5445206218	83884.8355645779	396.7089560439	0.0000000000	2.5605152192	0.0000000000	3296.2112034781	1229.2148437204	20	1	2.5605152192	0|1|3|5|6|8|9|10|11
42	REALIZED	2179.3122628090	9	2	210492.2691954464	57217.7119086267	153274.5572868197	0.0000000000	1229.5365771258	0.0000000000	954.3570251389	397.1673027416	16	19	1229.5365771258	3|11
42	REALIZED	2179.3122628090	9	3	190979.5022203845	83687.9145164530	107291.5877039315	0.0000000000	840.6154864436	0.0000000000	1514.0360630925	602.6298756874	17	15	840.6154864436	3|7|11
42	REALIZED	2179.3122628090	9	4	173313.1315122969	85239.9698063731	88073.1617059237	0.0000000000	654.8262939854	0.0000000000	1809.4279438853	733.5581620655	20	14	654.8262939854	0|3|7|11
42	REALIZED	2179.3122628090	9	5	157601.1957070633	97962.6551540066	59638.5405530566	0.0000000000	454.3814507029	0.0000000000	2220.6708113596	863.5936756376	20	10	454.3814507029	0|3|7|8|11
42	REALIZED	2179.3122628090	9	6	143481.0720148748	104042.3417982055	39438.7302166692	0.0000000000	305.6239514984	0.0000000000	2548.6894953168	988.5699659626	20	8	305.6239514984	0|3|7|8|9|11
42	REALIZED	2179.3122628090	9	7	130558.0909774729	110653.9589487744	19904.1320286984	0.0000000000	166.8582475633	0.0000000000	2853.7303348905	1159.0613388579	20	5	166.8582475633	0|3|4|7|8|9|11
42	REALIZED	2179.3122628090	9	8	123149.2229859851	108955.1495362334	14194.0734497516	0.0000000000	109.3559303140	0.0000000000	3198.5316762293	1285.5969810182	20	5	109.3559303140	0|3|4|6|7|8|9|11
42	REALIZED	2179.3122628090	9	9	116694.1326142711	104732.3941924975	11961.7384217736	0.0000000000	92.7289378351	0.0000000000	3476.6078369666	1393.3111146404	20	3	92.7289378351	0|3|4|6|7|8|9|10|11
42	CONDITIONAL_MEAN	2067.2902822891	9	2	180974.3146451378	57413.5435688544	123560.7710762833	0.0000000000	1112.9332571503	0.0000000000	954.3570251389	397.1673027416	16	20	1112.9332571503	3|11
42	CONDITIONAL_MEAN	2067.2902822891	9	3	157310.8636136257	94180.8753413042	63129.9882723215	0.0000000000	576.5098518258	0.0000000000	1514.0360630925	602.6298756874	17	19	576.5098518258	3|7|11
42	CONDITIONAL_MEAN	2067.2902822891	9	4	137826.0965353178	106954.4067054186	30871.6898298990	0.0000000000	291.5891941596	0.0000000000	1842.0547470497	727.6061660124	18	16	291.5891941596	3|7|9|11
42	CONDITIONAL_MEAN	2067.2902822891	9	5	120307.4583475341	102848.7041478419	17458.7541996920	0.0000000000	156.0617794170	0.0000000000	2137.4466278425	858.5344523905	20	14	156.0617794170	0|3|7|9|11
42	CONDITIONAL_MEAN	2067.2902822891	9	6	108863.0285253903	97934.5859636984	10928.4425616919	0.0000000000	89.5087531700	0.0000000000	2548.6894953168	988.5699659626	20	9	82.8133861565	0|3|7|8|9|11
42	CONDITIONAL_MEAN	2067.2902822891	9	7	99383.9273502146	93405.4292423983	5978.4981078162	0.0000000000	44.3453356205	0.0000000000	2893.4908366556	1115.1056081229	20	5	44.3453356205	0|3|6|7|8|9|11
42	CONDITIONAL_MEAN	2067.2902822891	9	8	92848.9332445505	89509.2786223856	3339.6546221650	0.0000000000	21.7709459477	0.0000000000	3271.9875673745	1238.5300732389	20	2	21.7709459477	0|1|3|6|7|8|9|11
42	CONDITIONAL_MEAN	2067.2902822891	9	9	87927.1753272215	86410.8897383555	1516.2855888659	0.0000000000	9.7867019835	0.0000000000	3577.8140806944	1326.9632830441	20	1	9.7867019835	0|1|3|5|6|7|8|9|11
43	REALIZED	2020.9660718379	9	2	190599.5724426756	54614.2046958721	135985.3677468034	0.0000000000	1136.4404327153	0.0000000000	954.3570251389	397.1673027416	16	14	1136.4404327153	3|11
43	REALIZED	2020.9660718379	9	3	172145.9462761503	72152.8170346583	99993.1292414919	0.0000000000	841.3168890642	0.0000000000	1514.0360630925	602.6298756874	17	10	841.3168890642	3|7|11
43	REALIZED	2020.9660718379	9	4	159032.0714309290	81185.2777090226	77846.7937219063	0.0000000000	657.8633782064	0.0000000000	1858.8374044313	729.1655178478	19	9	657.8633782064	3|6|7|11
43	REALIZED	2020.9660718379	9	5	147373.7200366907	74985.2400871006	72388.4799495901	0.0000000000	587.9897502324	0.0000000000	2186.8560883885	854.1418081727	20	6	587.9897502324	3|6|7|9|11
43	REALIZED	2020.9660718379	9	6	137100.3706184782	78287.4201163360	58812.9505021423	0.0000000000	474.9502578890	0.0000000000	2565.3528191074	977.5662732887	20	4	474.9502578890	1|3|6|7|9|11
43	REALIZED	2020.9660718379	9	7	129255.3117530308	72184.0622266367	57071.2495263941	0.0000000000	459.1677025601	0.0000000000	2860.7446999002	1108.4945596668	20	2	459.1677025601	0|1|3|6|7|9|11
43	REALIZED	2020.9660718379	9	8	125697.2252935790	77378.9060543417	47750.7320683483	567.5871708889	383.8771750090	34.3552559959	3165.7855394738	1278.9859325621	20	2	383.8771750090	0|1|3|4|6|7|9|11
43	REALIZED	2020.9660718379	9	9	124031.3079072051	81563.1522405019	41816.7619635574	651.3937031458	335.9429544388	39.4279479408	3577.0284069482	1409.0214461342	20	2	306.8076453267	0|1|3|4|6|7|8|9|11
43	CONDITIONAL_MEAN	1851.5838295057	9	2	157188.5354272827	57413.5435688544	99774.9918584282	0.0000000000	897.2268043669	0.0000000000	954.3570251389	397.1673027416	16	20	897.2268043669	3|11
43	CONDITIONAL_MEAN	1851.5838295057	9	3	135216.1483015435	88122.0467798455	47094.1015216980	0.0000000000	422.3600046085	0.0000000000	1514.0360630925	602.6298756874	17	18	422.3600046085	3|7|11
43	CONDITIONAL_MEAN	1851.5838295057	9	4	118242.9267264340	84854.9536848941	33387.9730415399	0.0000000000	285.9569584975	0.0000000000	1809.4279438853	733.5581620655	20	15	285.9569584975	0|3|7|11
43	CONDITIONAL_MEAN	1851.5838295057	9	5	101849.8389842670	90860.9671173837	10988.8718668832	0.0000000000	90.9336903892	0.0000000000	2137.4466278425	858.5344523905	20	10	90.9336903892	0|3|7|9|11
43	CONDITIONAL_MEAN	1851.5838295057	9	6	92394.7252205014	85645.4101022729	6749.3151182284	0.0000000000	54.7535889497	0.0000000000	2442.4874674161	1029.0258252858	20	7	54.7535889497	0|3|4|7|9|11
43	CONDITIONAL_MEAN	1851.5838295057	9	7	84426.8989160167	80162.5918668285	4264.3070491881	0.0000000000	31.7668840496	0.0000000000	2927.1862260357	1111.9944310786	20	4	31.7668840496	0|1|3|7|8|9|11
43	CONDITIONAL_MEAN	1851.5838295057	9	8	78638.5977602116	77530.7211814036	1107.8765788080	0.0000000000	7.1506700261	0.0000000000	2990.3846901583	1140.7816339152	20	1	7.1506700261	0|1|3|6|8|9|10|11
43	CONDITIONAL_MEAN	1851.5838295057	9	9	74648.1613165918	74431.6218586282	216.5394579636	0.0000000000	1.3976306036	0.0000000000	3296.2112034781	1229.2148437204	20	1	1.3976306036	0|1|3|5|6|8|9|10|11
44	REALIZED	1504.6382730331	9	2	111546.8117590021	36200.8130938487	75345.9986651534	0.0000000000	839.3008381642	0.0000000000	754.5610634126	296.5731590294	15	17	839.3008381642	0|11
44	REALIZED	1504.6382730331	9	3	93674.5467155801	45544.3398106309	48130.2069049492	0.0000000000	574.1609202378	0.0000000000	1082.5797473699	421.5494493544	18	13	574.1609202378	0|9|11
44	REALIZED	1504.6382730331	9	4	78427.9620416567	53534.8313317746	24893.1307098820	0.0000000000	309.5787894080	0.0000000000	1577.7675898889	653.0718794446	20	9	309.5787894080	0|3|9|11
44	REALIZED	1504.6382730331	9	5	69034.8874793614	54406.5221888821	14628.3652904793	0.0000000000	192.9872211198	0.0000000000	2137.4466278425	858.5344523905	20	6	192.9872211198	0|3|7|9|11
44	REALIZED	1504.6382730331	9	6	64386.2753987115	52134.1080163914	12252.1673823201	0.0000000000	165.3109588257	0.0000000000	2548.6894953168	988.5699659626	20	4	165.3109588257	0|3|7|8|9|11
44	REALIZED	1504.6382730331	9	7	61143.9623191916	51762.6706424357	9381.2916767559	0.0000000000	142.5113933888	0.0000000000	2645.5833488195	1014.2459917549	20	2	142.5113933888	0|1|3|8|9|10|11
44	REALIZED	1504.6382730331	9	8	58210.1428998633	53298.4948565270	4911.6480433363	0.0000000000	62.9240040426	0.0000000000	3145.3780523935	1201.1097292293	20	2	62.9240040426	0|2|3|7|8|9|10|11
44	REALIZED	1504.6382730331	9	9	56266.0259040441	53353.4656585355	2601.4969573395	311.0632881691	40.8592937680	24.5034497707	3523.8747831124	1324.5341943453	20	2	40.8592937680	0|1|2|3|7|8|9|10|11
44	CONDITIONAL_MEAN	1950.0550481859	9	2	168764.4527188246	57413.5435688544	111350.9091499701	0.0000000000	995.6980230471	0.0000000000	954.3570251389	397.1673027416	16	20	995.6980230471	3|11
44	CONDITIONAL_MEAN	1950.0550481859	9	3	147271.9995457248	87448.8491694016	59823.1503763232	0.0000000000	531.2969607406	0.0000000000	1514.0360630925	602.6298756874	17	18	531.2969607406	3|7|11
44	CONDITIONAL_MEAN	1950.0550481859	9	4	129392.7632215710	87188.6494668447	42204.1137547261	0.0000000000	358.6939796051	0.0000000000	1809.4279438853	733.5581620655	20	15	358.6939796051	0|3|7|11
44	CONDITIONAL_MEAN	1950.0550481859	9	5	112492.1168570433	96317.1377532727	16174.9791037705	0.0000000000	132.7825154446	0.0000000000	2137.4466278425	858.5344523905	20	11	132.7825154446	0|3|7|9|11
44	CONDITIONAL_MEAN	1950.0550481859	9	6	100437.4358176691	91441.3635651393	8996.0722525297	0.0000000000	74.3806644388	0.0000000000	2548.6894953168	988.5699659626	20	6	74.3806644388	0|3|7|8|9|11
44	CONDITIONAL_MEAN	1950.0550481859	9	7	91512.8242243958	86059.4359736232	5453.3882507725	0.0000000000	42.2685064745	0.0000000000	2927.1862260357	1111.9944310786	20	4	42.2685064745	0|1|3|7|8|9|11
44	CONDITIONAL_MEAN	1950.0550481859	9	8	84757.0450832301	82957.4193276881	1799.6257555419	0.0000000000	13.5962677234	0.0000000000	3199.3173499755	1203.5388179281	20	3	13.5962677234	0|3|5|6|7|8|9|11
