replication	market_structure	sample	demand_type	total_demand	free_count	fixed_count	total_cost	transport_cost	spot_cost	mqc_penalty	spot_quantity	mqc_shortfall	selected_capacity	selected_mqc	covered_lanes	capacity_short_lanes	lane_capacity_shortfall	selected
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	2	121979.3972269823	38419.5504173934	83559.8468095889	0.0000000000	807.3475991543	0.0000000000	830.3417408348	333.3739274004	12	18	807.3475991543	4|6
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	3	104127.3194269868	48941.2195066173	55186.0999203696	0.0000000000	557.0895706903	0.0000000000	1110.3408584199	482.2900106719	16	17	557.0895706903	4|6|7
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	4	91615.2836047337	50794.5232337307	40820.7603710030	0.0000000000	455.3243018467	0.0000000000	1343.9592306236	571.3781949303	18	15	422.3532181316	1|4|6|7
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	5	82281.3337738439	55597.8523390011	26683.4814348428	0.0000000000	303.9025895376	0.0000000000	1729.8026668344	701.1556953197	20	11	270.9315058225	1|4|6|7|11
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	6	74498.3089006108	58479.7671980036	16018.5417026072	0.0000000000	180.6481199509	0.0000000000	1997.4065741328	831.4768632837	20	6	147.6770362358	1|2|4|6|7|11
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	7	68089.2168853538	63144.9513848827	4944.2655004711	0.0000000000	59.7243312351	0.0000000000	2306.2544623394	917.0720317707	20	4	48.7314308268	0|1|2|4|6|7|11
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	8	64378.8135094551	60184.2347720949	4194.5787373603	0.0000000000	45.6287667971	0.0000000000	2544.4431404027	944.3995473185	20	4	45.6287667971	0|1|4|5|6|7|9|11
3	CURRENT_LANE_TIERS	7	REALIZED	1594.3399039419	9	9	61803.3469755440	58150.8704435994	3652.4765319447	0.0000000000	35.0711693259	0.0000000000	2810.6119177050	1055.7718796273	20	2	35.0711693259	0|1|3|4|5|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	2	121979.3972269823	38419.5504173934	83559.8468095889	0.0000000000	807.3475991543	0.0000000000	830.3417408348	500.0608911006	12	18	807.3475991543	4|6
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	3	104127.3194269868	48941.2195066173	55186.0999203696	0.0000000000	557.0895706903	0.0000000000	1110.3408584199	723.4350160078	16	17	557.0895706903	4|6|7
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	4	91615.2836047337	50794.5232337307	40820.7603710030	0.0000000000	455.3243018467	0.0000000000	1343.9592306236	857.0672923954	18	15	422.3532181316	1|4|6|7
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	5	82284.1977638692	55597.8523390011	26683.4814348428	2.8639900253	303.9025895376	0.1391248563	1729.8026668344	1051.7335429796	20	11	270.9315058225	1|4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	6	74534.9230798010	58513.5173871685	16018.5417026072	2.8639900253	180.6481199509	0.1391248563	1997.4065741328	1247.2152949256	20	6	147.6770362358	1|2|4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	7	68466.7720925933	63290.4010447864	4944.2655004711	232.1055473358	59.7243312351	11.2750570445	2306.2544623394	1375.6080476560	20	4	48.7314308268	0|1|2|4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	8	65111.0081674008	60684.3238827047	4194.5787373603	232.1055473358	45.6287667971	11.2750570445	2544.4431404027	1416.5993209777	20	4	45.6287667971	0|1|4|5|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	REALIZED	1594.3399039419	9	9	63392.8701836351	58717.2316285032	3652.4765319447	1023.1620231873	35.0711693259	74.9410084592	2810.6119177050	1583.6578194410	20	2	35.0711693259	0|1|3|4|5|6|7|9|11
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	2	133215.3305074787	47542.9206660655	85672.4098414131	0.0000000000	752.0057299979	0.0000000000	870.6990063430	336.9547090450	13	17	752.0057299979	6|8
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	3	116877.0234781282	62344.9588723285	54532.0646057996	0.0000000000	490.0999920212	0.0000000000	1227.8603348881	501.5780307065	17	14	490.0999920212	4|6|10
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	4	105489.9122923237	70053.1109088420	35436.8013834818	0.0000000000	323.8765327296	0.0000000000	1536.7082230947	587.1731991935	19	11	323.8765327296	0|4|6|10
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	5	95370.0797978549	74119.7049266930	21250.3748711619	0.0000000000	178.5270396099	0.0000000000	1941.4939785411	756.1481539488	19	10	178.5270396099	0|4|6|8|10
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	6	88159.5755112428	76191.4167485940	11968.1587626488	0.0000000000	112.7385168968	0.0000000000	2207.6627558434	867.5204862576	20	9	112.7385168968	0|3|4|6|8|10
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	7	83966.1331915220	79179.2806508225	4786.8525406995	0.0000000000	47.0833841607	0.0000000000	2593.5061920541	997.2979866470	20	5	47.0833841607	0|3|4|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	8	81791.2007585454	79920.5654202979	1870.6353382475	0.0000000000	18.4636348449	0.0000000000	2730.2999816181	1051.3131657588	20	1	18.4636348449	0|1|2|3|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR	7	REALIZED	1594.3399039419	9	9	81650.1290986497	79779.4937604022	1870.6353382475	0.0000000000	18.4636348449	0.0000000000	2995.5875719121	1130.8270238992	20	1	18.4636348449	0|1|2|3|6|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	2	132307.8073767253	38984.3290380066	93323.4783387188	0.0000000000	853.9861135945	0.0000000000	769.2142453845	334.3691278659	14	18	853.9861135945	4|8
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	3	114791.4823850085	51716.8655671770	63074.6168178315	0.0000000000	518.7653336611	0.0000000000	1166.7328394379	502.5732311720	18	15	518.7653336611	4|8|10
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	4	103164.6675371305	63429.1502509314	39735.5172861991	0.0000000000	339.8941714790	0.0000000000	1632.6460903345	670.5529854618	18	12	339.8941714790	4|6|8|10
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	5	91764.8049330892	70514.4300619272	21250.3748711619	0.0000000000	178.5270396099	0.0000000000	1941.4939785411	756.1481539488	19	10	178.5270396099	0|4|6|8|10
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	6	83917.8368714276	71949.6781087788	11968.1587626488	0.0000000000	112.7385168968	0.0000000000	2207.6627558434	867.5204862576	20	9	112.7385168968	0|3|4|6|8|10
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	7	79505.3359294459	74718.4833887464	4786.8525406995	0.0000000000	47.0833841607	0.0000000000	2593.5061920541	997.2979866470	20	5	47.0833841607	0|3|4|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	8	77420.4811397257	75549.8458014782	1870.6353382475	0.0000000000	18.4636348449	0.0000000000	2730.2999816181	1051.3131657588	20	1	18.4636348449	0|1|2|3|6|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	REALIZED	1594.3399039419	9	9	77310.3257285461	75439.6903902986	1870.6353382475	0.0000000000	18.4636348449	0.0000000000	2995.5875719121	1130.8270238992	20	1	18.4636348449	0|1|2|3|6|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	2	132307.8073767253	38984.3290380066	93323.4783387188	0.0000000000	853.9861135945	0.0000000000	769.2142453845	417.9614098324	14	18	853.9861135945	4|8
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	3	114791.4823850085	51716.8655671770	63074.6168178315	0.0000000000	518.7653336611	0.0000000000	1166.7328394379	628.2165389650	18	15	518.7653336611	4|8|10
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	4	103212.0309571599	59267.9123205787	43944.1186365812	0.0000000000	352.2260159328	0.0000000000	1475.5807276445	735.2104995737	19	13	352.2260159328	0|4|8|10
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	5	91974.9137351997	70724.5388640378	21250.3748711619	0.0000000000	178.5270396099	0.0000000000	1941.4939785411	945.1851924359	19	10	178.5270396099	0|4|6|8|10
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	6	84362.0605253221	72393.9017626733	11968.1587626488	0.0000000000	112.7385168968	0.0000000000	2207.6627558434	1084.4006078220	20	9	112.7385168968	0|3|4|6|8|10
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	7	80102.5781841046	75315.7256434051	4786.8525406995	0.0000000000	47.0833841607	0.0000000000	2593.5061920541	1246.6224833088	20	5	47.0833841607	0|3|4|6|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	8	78058.6997083054	76188.0643700578	1870.6353382475	0.0000000000	18.4636348449	0.0000000000	2730.2999816181	1314.1414571985	20	1	18.4636348449	0|1|2|3|6|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	REALIZED	1594.3399039419	8	9	78084.4361503328	76213.8008120853	1870.6353382475	0.0000000000	18.4636348449	0.0000000000	2995.5875719121	1413.5337798740	20	1	18.4636348449	0|1|2|3|6|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	2	132307.8073767253	38984.3290380066	93323.4783387188	0.0000000000	853.9861135945	0.0000000000	769.2142453845	501.5536917988	14	18	853.9861135945	4|8
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	3	114791.4823850085	51716.8655671770	63074.6168178315	0.0000000000	518.7653336611	0.0000000000	1166.7328394379	753.8598467580	18	15	518.7653336611	4|8|10
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	4	103212.0309571599	59267.9123205787	43944.1186365812	0.0000000000	352.2260159328	0.0000000000	1475.5807276445	882.2525994885	19	13	352.2260159328	0|4|8|10
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	5	92500.1409688544	71249.7660976925	21250.3748711619	0.0000000000	178.5270396099	0.0000000000	1941.4939785411	1134.2222309231	19	10	178.5270396099	0|4|6|8|10
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	6	85144.5206634915	73176.3619008428	11968.1587626488	0.0000000000	112.7385168968	0.0000000000	2207.6627558434	1301.2807293864	20	9	112.7385168968	0|3|4|6|8|10
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	7	80806.6801963339	75259.5771800031	5547.1030163308	0.0000000000	47.4028084897	0.0000000000	2462.6960743197	1381.4879966922	20	6	47.4028084897	0|1|3|6|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	8	78795.5708343533	76579.2151208277	2216.3557135256	0.0000000000	21.9220925857	0.0000000000	2727.9836646137	1500.7587839028	20	3	21.9220925857	0|1|3|6|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	REALIZED	1594.3399039419	8	9	79893.6256115509	76871.3018813249	1954.7873732939	1067.5363569322	20.5284013175	44.1495193355	2968.4886596814	1617.9610219599	20	2	20.5284013175	0|1|3|5|6|8|9|10|11
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	2	138106.3075191476	41425.3552919650	96680.9522271826	0.0000000000	959.5345151180	0.0000000000	830.3417408348	333.3739274004	12	19	959.5345151180	4|6
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	3	119472.6309046971	51164.5491324829	68308.0817722142	0.0000000000	706.9064113845	0.0000000000	1110.3408584199	482.2900106719	16	17	706.9064113845	4|6|7
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	4	105870.2010591106	66449.4219655363	39420.7790935743	0.0000000000	435.5154579110	0.0000000000	1496.1842946307	612.0675110613	19	12	435.5154579110	4|6|7|11
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	5	95129.8156272189	65561.6814893489	29568.1341378699	0.0000000000	304.2522332903	0.0000000000	1763.7882019291	742.3886790253	19	9	304.2522332903	2|4|6|7|11
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	6	88528.4643273725	69847.9907469062	18680.4735804663	0.0000000000	183.5161514988	0.0000000000	2072.6360901357	827.9838475123	19	7	183.5161514988	0|2|4|6|7|11
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	7	82971.4800873020	64826.5078210040	18144.9722662980	0.0000000000	177.0324575350	0.0000000000	2303.9381453350	866.2647219471	20	5	177.0324575350	0|1|4|6|7|9|11
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	8	78639.1262002223	74114.9812225881	4524.1449776342	0.0000000000	51.0753359875	0.0000000000	2701.4567393883	1034.4688252532	20	3	51.0753359875	0|1|4|6|7|9|10|11
3	CURRENT_LANE_TIERS	7	CONDITIONAL_MEAN	1785.8386950533	9	9	75588.3879312946	71350.2723033801	4238.1156279144	0.0000000000	47.0161816866	0.0000000000	2941.9617344560	1112.6036506246	20	2	47.0161816866	0|1|4|5|6|7|9|10|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	2	138106.3075191476	41425.3552919650	96680.9522271826	0.0000000000	959.5345151180	0.0000000000	830.3417408348	500.0608911006	12	19	959.5345151180	4|6
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	3	119472.6309046971	51164.5491324829	68308.0817722142	0.0000000000	706.9064113845	0.0000000000	1110.3408584199	723.4350160078	16	17	706.9064113845	4|6|7
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	4	105870.2010591106	66449.4219655363	39420.7790935743	0.0000000000	435.5154579110	0.0000000000	1496.1842946307	918.1012665920	19	12	435.5154579110	4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	5	95129.8156272189	65561.6814893489	29568.1341378699	0.0000000000	304.2522332903	0.0000000000	1763.7882019291	1113.5830185380	19	9	304.2522332903	2|4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	6	88528.4643273725	69847.9907469062	18680.4735804663	0.0000000000	183.5161514988	0.0000000000	2072.6360901357	1241.9757712685	19	7	183.5161514988	0|2|4|6|7|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	7	82971.4800873020	64826.5078210040	18144.9722662980	0.0000000000	177.0324575350	0.0000000000	2303.9381453350	1299.3970829207	20	5	177.0324575350	0|1|4|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	8	79553.9128027758	61916.3643301577	17637.5484726181	0.0000000000	169.8314081443	0.0000000000	2544.4431404027	1416.5993209777	20	5	169.8314081443	0|1|4|5|6|7|9|11
3	CURRENT_LANE_TIERS_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	9	9	76686.6054550660	71384.7778452894	4238.1156279144	1063.7119818622	47.0161816866	76.5539417396	2941.9617344560	1668.9054759369	20	2	47.0161816866	0|1|4|5|6|7|9|10|11
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	2	149175.3676140943	52494.4153869117	96680.9522271826	0.0000000000	959.5345151180	0.0000000000	830.3417408348	333.3739274004	12	19	959.5345151180	4|6
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	3	129219.5362776909	67720.1885748693	61499.3477028216	0.0000000000	592.2994101941	0.0000000000	1227.8603348881	501.5780307065	17	17	592.2994101941	4|6|10
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	4	115885.7728195925	78341.5010788649	37544.2717407276	0.0000000000	357.4899205381	0.0000000000	1613.7037710989	631.3555310960	18	13	357.4899205381	4|6|10|11
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	5	103817.7992149832	86126.9153789741	17690.8838360092	0.0000000000	172.1738830729	0.0000000000	1832.5753932338	781.2668148329	20	11	172.1738830729	4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	6	96592.1687608759	93677.6352439332	2914.5335169426	0.0000000000	40.8388002152	0.0000000000	2242.9080423989	869.4475644990	20	7	40.8388002152	0|6|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	7	92744.5128727673	92345.0391219435	399.4737508239	0.0000000000	6.4288428047	0.0000000000	2509.0768197012	980.8198968079	20	2	6.4288428047	0|3|6|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	8	91453.8903685935	91227.5035113384	226.3868572551	0.0000000000	5.5546605908	0.0000000000	2873.5053096393	1146.2140699185	20	1	5.5546605908	0|3|4|6|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR	7	CONDITIONAL_MEAN	1785.8386950533	9	9	90753.8627724537	90753.8627724536	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3007.9827821988	1149.4219392067	20	0	0.0000000000	0|1|3|6|7|8|9|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	2	148865.0401933187	52184.0879661361	96680.9522271826	0.0000000000	959.5345151180	0.0000000000	830.3417408348	333.3739274004	12	19	959.5345151180	4|6
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	3	127483.1441332870	55923.8286087551	71559.3155245320	0.0000000000	635.7994278530	0.0000000000	1166.7328394379	502.5732311720	18	18	635.7994278530	4|8|10
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	4	112286.5414922299	67864.4208352926	44422.1206569373	0.0000000000	385.0459462611	0.0000000000	1552.5762756486	632.3507315614	18	14	385.0459462611	4|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	5	100348.5491829085	82657.6653468994	17690.8838360092	0.0000000000	172.1738830729	0.0000000000	1832.5753932338	781.2668148329	20	11	172.1738830729	4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	6	92682.2942820281	86542.7896536368	6139.5046283912	0.0000000000	77.1075563266	0.0000000000	2141.4232814404	866.8619833199	20	7	77.1075563266	0|4|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	7	88776.8254234621	88377.3516726383	399.4737508239	0.0000000000	6.4288428047	0.0000000000	2509.0768197012	980.8198968079	20	2	6.4288428047	0|3|6|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	8	87351.6314269842	87125.2445697292	226.3868572551	0.0000000000	5.5546605908	0.0000000000	2873.5053096393	1146.2140699185	20	1	5.5546605908	0|3|4|6|7|8|10|11
3	PERSISTENT_CARRIER_FACTOR_WIDE	7	CONDITIONAL_MEAN	1785.8386950533	9	9	86700.3037256236	86700.3037256236	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3007.9827821988	1149.4219392067	20	0	0.0000000000	0|1|3|6|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	2	148865.0401933187	52184.0879661361	96680.9522271826	0.0000000000	959.5345151180	0.0000000000	830.3417408348	416.7174092505	12	19	959.5345151180	4|6
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	3	127483.1441332870	55923.8286087551	71559.3155245320	0.0000000000	635.7994278530	0.0000000000	1166.7328394379	628.2165389650	18	18	635.7994278530	4|8|10
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	4	112286.5414922299	67864.4208352926	44422.1206569373	0.0000000000	385.0459462611	0.0000000000	1552.5762756486	790.4384144518	18	14	385.0459462611	4|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	5	100348.5491829085	82657.6653468994	17690.8838360092	0.0000000000	172.1738830729	0.0000000000	1832.5753932338	976.5835185411	20	11	172.1738830729	4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	6	92682.2942820281	86542.7896536368	6139.5046283912	0.0000000000	77.1075563266	0.0000000000	2141.4232814404	1083.5774791498	20	7	77.1075563266	0|4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	7	89170.0098167190	88770.5360658951	399.4737508239	0.0000000000	6.4288428047	0.0000000000	2509.0768197012	1226.0248710098	20	2	6.4288428047	0|3|6|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	8	88178.1182866044	84637.3277041565	3540.7905824479	0.0000000000	34.9484814276	0.0000000000	2542.0695313022	1226.8027311461	20	1	34.9484814276	0|1|3|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.25	7	CONDITIONAL_MEAN	1785.8386950533	9	9	87754.0572718068	87754.0572718068	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3007.9827821988	1436.7774240084	20	0	0.0000000000	0|1|3|6|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	2	148865.0401933187	52184.0879661361	96680.9522271826	0.0000000000	959.5345151180	0.0000000000	830.3417408348	500.0608911006	12	19	959.5345151180	4|6
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	3	127483.1441332870	55923.8286087551	71559.3155245320	0.0000000000	635.7994278530	0.0000000000	1166.7328394379	753.8598467580	18	18	635.7994278530	4|8|10
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	4	112286.5414922299	67864.4208352926	44422.1206569373	0.0000000000	385.0459462611	0.0000000000	1552.5762756486	948.5260973421	18	14	385.0459462611	4|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	5	100458.6859059744	82767.8020699653	17690.8838360092	0.0000000000	172.1738830729	0.0000000000	1832.5753932338	1171.9002222493	20	11	172.1738830729	4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	6	93011.6921522244	86872.1875238331	6139.5046283912	0.0000000000	77.1075563266	0.0000000000	2141.4232814404	1300.2929749798	20	7	77.1075563266	0|4|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	7	90036.4661866780	89636.9924358541	399.4737508239	0.0000000000	6.4288428047	0.0000000000	2509.0768197012	1471.2298452118	20	2	6.4288428047	0|3|6|7|8|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	8	88812.2240420021	85271.4334595543	3540.7905824479	0.0000000000	34.9484814276	0.0000000000	2542.0695313022	1472.1632773754	20	1	34.9484814276	0|1|3|7|8|9|10|11
3	PERSISTENT_WIDE_MQC_1.50	7	CONDITIONAL_MEAN	1785.8386950533	8	9	89131.0506619275	89131.0506619275	0.0000000000	0.0000000000	0.0000000000	0.0000000000	3007.9827821988	1724.1329088100	20	0	0.0000000000	0|1|3|6|7|8|9|10|11
3	CURRENT_LANE_TIERS	8	REALIZED	2031.4428935818	9	2	180070.7742281344	36089.7327605252	143981.0414676092	0.0000000000	1325.0295756831	0.0000000000	830.3417408348	333.3739274004	12	18	1325.0295756831	4|6
3	CURRENT_LANE_TIERS	8	REALIZED	2031.4428935818	9	3	159509.9439139847	48666.0975144668	110843.8463995179	0.0000000000	1052.9080970584	0.0000000000	1110.3408584199	482.2900106719	16	15	1052.9080970584	4|6|7
3	CURRENT_LANE_TIERS	8	REALIZED	2031.4428935818	9	4	146647.1041873110	60132.5686632419	86514.5355240692	0.0000000000	815.8475939660	0.0000000000	1496.1842946307	612.0675110613	19	12	815.8475939660	4|6|7|11
3	CURRENT_LANE_TIERS	8	REALIZED	2031.4428935818	9	5	134536.4383639571	59764.1012240819	74772.3371398752	0.0000000000	732.1555184099	0.0000000000	1729.8026668344	701.1556953197	20	10	699.1844346948	1|4|6|7|11
